法治国,ホウチコク
療養,リョウヨウ
かわあなご,カワアナゴ
丁字形,テイジケイ
安住,アンジュウ
雪おろし,ユキオロシ
関が原,セキガハラ
追給,ツイキュウ
トランクス,トランクス
ひた走り,ヒタバシリ
継ぎ合わせ,ツギアワセ
引ったくり,ヒッタクリ
当たり鉢,アタリバチ
胸高,キョウコウ
出来不出来,デキフデキ
一文字,イチモンジ
若齢,ジャクレイ
鼻っ張り,ハナッパリ
寸借,スンシャク
漢心,カラゴコロ
初もうで,ハツモウデ
没入,ボツニュウ
共催,キョウサイ
温床,オンショウ
暁暗,ギョウアン
速記録,ソッキロク
硬直,コウチョク
信号機,シンゴウキ
くし団子,クシダンゴ
たかのつめ,タカノツメ
駐屯,チュウトン
不祥事,フショウジ
つるし上げ,ツルシアゲ
主題歌,シュダイカ
接頭語,セットウゴ
習俗,シュウゾク
食材,ショクザイ
ディーゼル,ディーゼル
パラダイス,パラダイス
逃げ隠れ,ニゲカクレ
彫像,チョウゾウ
薄給,ハッキュウ
小身,ショウシン
解熱剤,ゲネツザイ
種子島,タネガシマ
幻灯器,ゲントウキ
死に後れ,シニオクレ
褒章,ホウショウ
王城,オウジョウ
仲間入り,ナカマイリ
お引きずり,オヒキズリ
剣が峰,ケンガミネ
菖蒲湯,ショウブユ
城門,ジョウモン
チャーター,チャーター
全町,ゼンチョウ
浚渫,シュンセツ
通過点,ツウカテン
上物,ジョウモノ
脂取り,アブラトリ
荒稼ぎ,アラカセギ
救命,キュウメイ
夢うつつ,ユメウツツ
鉱業,コウギョウ
キャンバス,キャンバス
中元,チュウゲン
マッサージ,マッサージ
蒔き直し,マキナオシ
衆論,シュウロン
高声,コウショウ
子会社,コガイシャ
燗冷まし,カンザマシ
醇風,ジュンプウ
捨てぜりふ,ステゼリフ
生まれつき,ウマレツキ
俗曲,ゾッキョク
丸裸,マルハダカ
激流,ゲキリュウ
地鎮祭,ジチンサイ
ヘアブラシ,ヘアブラシ
間諜,カンチョウ
心付け,ココロヅケ
リアリスト,リアリスト
失脚,シッキャク
内局,ナイキョク
若年・弱年,ジャクネン
戸障子,トショウジ
ステロイド,ステロイド
不統一,フトウイツ
硝石,ショウセキ
新入,シンニュウ
潮汐,チョウセキ
ココナッツ,ココナッツ
旧館,キュウカン
八重桜,ヤエザクラ
頭金,アタマキン
突き合わせ,ツキアワセ
未開拓,ミカイタク
裸麦,ハダカムギ
不健全,フケンゼン
旧友,キュウユウ
中田,チュウデン
大略,タイリャク
還流,カンリュウ
上体,ジョウタイ
橋懸かり,ハシガカリ
場景,ジョウケイ
ウエスタン,ウエスタン
小倉織,コクラオリ
食いつぶし,クイツブシ
ガラス張り,ガラスバリ
ブラジャー,ブラジャー
特異性,トクイセイ
テレビ塔,テレビトウ
旧恩,キュウオン
コールテン,コールテン
他殺体,タサツタイ
歯茎音,シケイオン
重任,ジュウニン
飲んだくれ,ノンダクレ
碁盤じま,ゴバンジマ
自然体,シゼンタイ
迷子札,マイゴフダ
外傷,ガイショウ
教皇,キョウコウ
片っ端,カタッパシ
咬傷,コウショウ
転入,テンニュウ
生け作り,イケヅクリ
応力,オウリョク
宝玉,ホウギョク
生子もち,ナマコモチ
輸胆管,ユタンカン
心肥大,シンヒダイ
就寝,シュウシン
情合い,ジョウアイ
明朝,ミョウアサ
騒擾,ソウジョウ
アミラーゼ,アミラーゼ
マンション,マンション
糧秣,リョウマツ
直撃,チョクゲキ
隔週,カクシュウ
唆し,ソソノカシ
釣り道具,ツリドウグ
繁華街,ハンカガイ
ライトバン,ライトバン
左大臣,サダイジン
自由権,ジユウケン
材木屋,ザイモクヤ
実況,ジッキョウ
機械織り,キカイオリ
硝煙,ショウエン
表芸,オモテゲイ
フィアンセ,フィアンセ
御幣持ち,ゴヘイモチ
新機軸,シンキジク
語り掛け,カタリカケ
飲食,インショク
明日,ミョウニチ
類従,ルイジュウ
学芸部,ガクゲイブ
百千,ヒャクセン
衝撃,ショウゲキ
モンブラン,モンブラン
白眼視,ハクガンシ
業病,ゴウビョウ
空中,クウチュウ
夜行性,ヤコウセイ
カルデラ湖,カルデラコ
通り抜け,トオリヌケ
狂信,キョウシン
ネックレス,ネックレス
キャンパス,キャンパス
急追,キュウツイ
ちとせあめ,チトセアメ
技術士,ギジュツシ
ハプニング,ハプニング
相手国,アイテコク
前半期,ゼンハンキ
かん袋,カンブクロ
女振り,オンナブリ
憎らしさ,ニクラシサ
あり合わせ,アリアワセ
好景気,コウケイキ
果たし合い,ハタシアイ
障害,ショウガイ
しりぬぐい,シリヌグイ
ミレニアム,ミレニアム
塩水湖,エンスイコ
傷兵,ショウヘイ
レストラン,レストラン
痘苗,トウビョウ
客待ち,キャクマチ
メタノール,メタノール
ポルトガル,ポルトガル
ワ冠,ワカンムリ
セクション,セクション
勧請,カンジョウ
鍼灸・針灸,シンキュウ
謬説,ビュウセツ
夜明け前,ヨアケマエ
戦勝,センショウ
旅衣,タビゴロモ
耐久,タイキュウ
病歴,ビョウレキ
羽ぼうき,ハネボウキ
景勝,ケイショウ
一家言,イッカゲン
生返事,ナマヘンジ
一苦労,ヒトクロウ
如意棒,ニョイボウ
一里塚,イチリヅカ
令状,レイジョウ
老朽,ロウキュウ
税収,ゼイシュウ
承継,ショウケイ
所長,ショチョウ
流感,リュウカン
重複,ジュウフク
面通し,メントオシ
差配人,サハイニン
素浪人,スロウニン
叙述,ジョジュツ
表札,ヒョウサツ
一回り,ヒトマワリ
収束,シュウソク
建築士,ケンチクシ
一瞬,イッシュン
衝突,ショウトツ
驕傲,キョウゴウ
ジャングル,ジャングル
教室,キョウシツ
筋向かい,スジムカイ
休載,キュウサイ
竹ぼうき,タケボウキ
塊状,カイジョウ
雇い人,ヤトイニン
救い主,スクイヌシ
盗み食い,ヌスミグイ
出血,シュッケツ
触感,ショッカン
行き止まり,イキドマリ
切り返し,キリカエシ
七八日,ナナヨウカ
心情,シンジョウ
人見知り,ヒトミシリ
花鳥画,カチョウガ
小ぬか雨,コヌカアメ
油ぎり,アブラギリ
霓裳,ゲイショウ
出没,シュツボツ
強圧,キョウアツ
散文詩,サンブンシ
六歌仙,ロッカセン
口封じ,クチフウジ
所行,ショギョウ
線上,センジョウ
荒れ模様,アレモヨウ
天球,テンキュウ
母性愛,ボセイアイ
摂政,セッショウ
原子団,ゲンシダン
閉場,ヘイジョウ
ジャーナル,ジャーナル
欧州,オウシュウ
納入,ノウニュウ
暴状,ボウジョウ
絹ぶるい,キヌブルイ
口ずさみ,クチズサミ
正金,ショウキン
リサイタル,リサイタル
大食,タイショク
世帯主,セタイヌシ
当たりくじ,アタリクジ
幻聴,ゲンチョウ
それ自体,ソレジタイ
紙つぶて,カミツブテ
全勝,ゼンショウ
週番,シュウバン
合い言葉,アイコトバ
涙顔,ナミダガオ
水源地,スイゲンチ
わらいたけ,ワライタケ
女性,ニョショウ
上納,ジョウノウ
主持ち,シュウモチ
泣き別れ,ナキワカレ
縁起物,エンギモノ
ペンション,ペンション
随意筋,ズイイキン
花むしろ,ハナムシロ
クーニャン,クーニャン
入隊,ニュウタイ
レントゲン,レントゲン
世帯主,セタイヌシ
ジョッキー,ジョッキー
変圧器,ヘンアツキ
河川敷,カセンジキ
借款,シャッカン
変母音,ヘンボイン
ぶきっちょ,ブキッチョ
砂あらし,スナアラシ
水牛,スイギュウ
送り仮名,オクリガナ
言語地図,ゲンゴチズ
族長,ゾクチョウ
方術,ホウジュツ
重罰,ジュウバツ
覚え書き,オボエガキ
奥許し,オクユルシ
黙秘権,モクヒケン
入日影,イリヒカゲ
ヨーロッパ,ヨーロッパ
角括弧,カクカッコ
赤電話,アカデンワ
大多数,ダイタスウ
公用語,コウヨウゴ
両端,リョウタン
順応,ジュンオウ
勝ち残り,カチノコリ
さび落とし,サビオトシ
ねずみ色,ネズミイロ
思うつぼ,オモウツボ
止汗剤,シカンザイ
民主化,ミンシュカ
良材,リョウザイ
徴候,チョウコウ
震源地,シンゲンチ
乗降,ジョウコウ
半球,ハンキュウ
黒白,コクビャク
第一義,ダイイチギ
装束,ショウゾク
裏返し,ウラガエシ
津田梅子,ツダウメコ
酒興,シュキョウ
饗宴,キョウエン
武家屋敷,ブケヤシキ
局外,キョクガイ
紀行文,キコウブン
本場所,ホンバショ
コースター,コースター
朝涼み,アサスズミ
略伝,リャクデン
雑食,ザッショク
すりガラス,スリガラス
蒸散,ジョウサン
召還,ショウカン
初旬,ショジュン
リーグ戦,リーグセン
田舎道,イナカミチ
舞踏会,ブトウカイ
全量,ゼンリョウ
逍遥,ショウヨウ
合掌,ガッショウ
宿酔,シュクスイ
拾得,シュウトク
雷鳥,ライチョウ
清勝,セイショウ
インド人,インドジン
山ごぼう,ヤマゴボウ
皮ジャン,カワジャン
普遍性,フヘンセイ
天地人,テンチジン
合唱,ガッショウ
竣工,シュンコウ
キリシタン,キリシタン
千日手,センニチテ
旅行記,リョコウキ
小欲・少欲,ショウヨク
恭敬,キョウケイ
星明かり,ホシアカリ
お側付き,オソバヅキ
アクション,アクション
雪あらし,ユキアラシ
定量,テイリョウ
療法,リョウホウ
集団,シュウダン
人減らし,ヒトベラシ
オランダ語,オランダゴ
官業,カンギョウ
左巻き,ヒダリマキ
腹中,フクチュウ
カドミウム,カドミウム
名代,ミョウダイ
トイレット,トイレット
表決,ヒョウケツ
句読点,クトウテン
遊休,ユウキュウ
財力,ザイリョク
調法,チョウホウ
先着,センチャク
斉唱,セイショウ
社業,シャギョウ
共生,キョウセイ
行き止まり,イキドマリ
アラブ人,アラブジン
進捗,シンチョク
緊張,キンチョウ
宿帳,ヤドチョウ
職階,ショッカイ
叙上,ジョジョウ
展開図,テンカイズ
ごぼう抜き,ゴボウヌキ
不老不死,フロウフシ
魔女狩り,マジョガリ
干渉,カンショウ
見知り越し,ミシリゴシ
曝涼,バクリョウ
競映,キョウエイ
にらみだい,ニラミダイ
邪教,ジャキョウ
無経験,ムケイケン
紋所,モンドコロ
充溢,ジュウイツ
滑り込み,スベリコミ
すいかずら,スイカズラ
食欲,ショクヨク
栄養士,エイヨウシ
別表,ベッピョウ
認証,ニンショウ
定宿・常宿,ジョウヤド
新聞紙,シンブンシ
一芝居,ヒトシバイ
オフサイド,オフサイド
奈良時代,ナラジダイ
妙薬,ミョウヤク
自由形,ジユウガタ
投錨,トウビョウ
一そろい,ヒトソロイ
オプション,オプション
黒煙,クロケムリ
硫酸,リュウサン
未解決,ミカイケツ
払い出し,ハライダシ
隊商,タイショウ
マニュアル,マニュアル
ランキング,ランキング
別れ道,ワカレミチ
墨色,ボクショク
古だぬき,フルダヌキ
高給,コウキュウ
平常,ヘイジョウ
上つ方,ウエツガタ
困り者,コマリモノ
旅客,リョキャク
みみずばれ,ミミズバレ
のし袋,ノシブクロ
曲打ち,キョクウチ
紙やすり,カミヤスリ
琵琶法師,ビワホウシ
早帰り,ハヤガエリ
拡張,カクチョウ
添乗,テンジョウ
弾き語り,ヒキガタリ
はしご段,ハシゴダン
耕耘機,コウウンキ
中立,チュウリツ
水媒花,スイバイカ
強豪・強剛,キョウゴウ
世紀末,セイキマツ
不動尊,フドウソン
殴り合い,ナグリアイ
大倭,オオヤマト
入道,ニュウドウ
いおり点,イオリテン
凝結,ギョウケツ
興行,コウギョウ
銃殺,ジュウサツ
列強,レッキョウ
内地米,ナイチマイ
清聴,セイチョウ
つじ馬車,ツジバシャ
小間物屋,コマモノヤ
大昔,オオムカシ
元朝,ゲンチョウ
言及,ゲンキュウ
流弾,リュウダン
洋楽器,ヨウガッキ
榴弾,リュウダン
昼餐,チュウサン
既得権,キトクケン
選球,センキュウ
後処理,アトショリ
強弁,キョウベン
外語大,ガイゴダイ
独修,ドクシュウ
宝くじ,タカラクジ
着用,チャクヨウ
人となり,ヒトトナリ
重圧,ジュウアツ
今日明日,キョウアス
抱き合わせ,ダキアワセ
悪あがき,ワルアガキ
雇用主,コヨウヌシ
持ち時間,モチジカン
高いびき,タカイビキ
ギャンブル,ギャンブル
クリケット,クリケット
はい帳,ハイチョウ
転住,テンジュウ
菜っ葉服,ナッパフク
渓流,ケイリュウ
落人,オチュウド
いちゃもん,イチャモン
赤いわし,アカイワシ
二毛作,ニモウサク
バスケット,バスケット
丸木橋,マルキバシ
交流,コウリュウ
カトリック,カトリック
へなちょこ,ヘナチョコ
ベストテン,ベストテン
スキャット,スキャット
手札型,テフダガタ
慫慂,ショウヨウ
副将,フクショウ
大谷石,オオヤイシ
燭台,ショクダイ
隠し立て,カクシダテ
ひきがえる,ヒキガエル
すっぱ抜き,スッパヌキ
おもしろ味,オモシロミ
全省,ゼンショウ
薬包紙,ヤクホウシ
ベジタブル,ベジタブル
指導書,シドウショ
最小,サイショウ
フルタイム,フルタイム
高望み,タカノゾミ
突出,トッシュツ
宙釣り,チュウヅリ
舟艇,シュウテイ
荒武者,アラムシャ
わら半紙,ワラバンシ
留め女,トメオンナ
洗い物,アライモノ
用量,ヨウリョウ
口触り,クチザワリ
直観,チョッカン
小弟・少弟,ショウテイ
層状,ソウジョウ
クラス会,クラスカイ
無秩序,ムチツジョ
うめき声,ウメキゴエ
ガガーリン,ガガーリン
ゆりかもめ,ユリカモメ
塾頭,ジュクトウ
学殖,ガクショク
あちら側,アチラガワ
小雪,ショウセツ
伝承,デンショウ
持参金,ジサンキン
横着,オウチャク
焼尽,ショウジン
氷壁,ヒョウヘキ
地形学,チケイガク
つが桜,ツガザクラ
筆誅,ヒッチュウ
復唱,フクショウ
突き当たり,ツキアタリ
知恵袋,チエブクロ
統治権,トウチケン
女将,ジョショウ
古ぎつね,フルギツネ
硬球,コウキュウ
開帳,カイチョウ
寵愛,チョウアイ
狩猟,シュリョウ
共産,キョウサン
死に別れ,シニワカレ
副都心,フクトシン
湿生,シッショウ
贖罪,ショクザイ
上席,ジョウセキ
筆触,ヒッショク
恋情,レンジョウ
えびす顔,エビスガオ
つかみ合い,ツカミアイ
葉状,ヨウジョウ
借用,シャクヨウ
熟田,ジュクデン
宿便,シュクベン
きんちゃく,キンチャク
行革,ギョウカク
緊急,キンキュウ
まくらもと,マクラモト
助け船,タスケブネ
がらんどう,ガランドウ
射出,シャシュツ
車中,シャチュウ
遊猟,ユウリョウ
メヌエット,メヌエット
酔客,スイキャク
しじみ貝,シジミガイ
神もうで,カミモウデ
保険薬,ホケンヤク
唱題,ショウダイ
弾着,ダンチャク
氷片,ヒョウヘン
不登校,フトウコウ
巡回,ジュンカイ
春本,シュンポン
夫婦仲,フウフナカ
流し元,ナガシモト
宵祭り,ヨイマツリ
本職,ホンショク
一重帯,ヒトエオビ
集結,シュウケツ
浸し物,ヒタシモノ
論述,ロンジュツ
われもこう,ワレモコウ
吟唱,ギンショウ
二年草,ニネンソウ
共存,キョウソン
ピラミッド,ピラミッド
軍記物,グンキモノ
息遣い,イキヅカイ
策略,サクリャク
哲学史,テツガクシ
照応,ショウオウ
ヒスタミン,ヒスタミン
金モール,キンモール
一時金,イチジキン
差し出口,サシデグチ
会食,カイショク
ルーレット,ルーレット
全局,ゼンキョク
充当,ジュウトウ
船着き場,フナツキバ
慌て者,アワテモノ
伸長,シンチョウ
恐喝,キョウカツ
極め書き,キワメガキ
因果律,インガリツ
ポロシャツ,ポロシャツ
マレー人,マレージン
銅版画,ドウバンガ
密漁,ミツリョウ
ぶっ通し,ブットオシ
保冷車,ホレイシャ
結集,ケッシュウ
有機体,ユウキタイ
氷山,ヒョウザン
追って書き,オッテガキ
勝因,ショウイン
勝報,ショウホウ
女官,ニョウカン
誅伐,チュウバツ
戦闘具,セントウグ
透き写し,スキウツシ
教則,キョウソク
城東,ジョウトウ
両雄,リョウユウ
後述,コウジュツ
合気道,アイキドウ
日本酒,ニホンシュ
盆踊り,ボンオドリ
モーション,モーション
起重機,キジュウキ
稲光,イナビカリ
連声,レンジョウ
共通,キョウツウ
旅客機,リョカッキ
乳液,ニュウエキ
胆汁,タンジュウ
病没,ビョウボツ
出漁,シュツギョ
焦点,ショウテン
穴探し,アナサガシ
刑務所,ケイムショ
海面下,カイメンカ
平和学,ヘイワガク
緩流,カンリュウ
高気圧,コウキアツ
春眠,シュンミン
手中,シュチュウ
行き詰まり,イキヅマリ
物語,モノガタリ
検校,ケンギョウ
動機付け,ドウキヅケ
流通,リュウツウ
賞翫,ショウガン
音調,オンチョウ
誕生,タンジョウ
乱丁,ランチョウ
落丁,ラクチョウ
恒常,コウジョウ
金魚屋,キンギョヤ
小半時,コハントキ
年中,ネンチュウ
星回り,ホシマワリ
仮定法,カテイホウ
回帰線,カイキセン
入用,ニュウヨウ
多聞天,タモンテン
輸卵管,ユランカン
仮名タイプ,カナタイプ
所柄,トコロガラ
共稼ぎ,トモカセギ
こちら側,コチラガワ
医学生,イガクセイ
解錠,カイジョウ
境遇,キョウグウ
かき集め,カキアツメ
ジンジャー,ジンジャー
ガジュマル,ガジュマル
薄氷,ハクヒョウ
韻鏡,インキョウ
真っ盛り,マッサカリ
そっちのけ,ソッチノケ
演出,エンシュツ
生滅,ショウメツ
魚市場,ウオイチバ
地球儀,チキュウギ
タワリシチ,タワリシチ
昔風,ムカシフウ
相性・合い性,アイショウ
整腸,セイチョウ
愛妻家,アイサイカ
斬新さ,ザンシンサ
濁音符,ダクオンプ
寄付行為,キフコウイ
揚げ油,アゲアブラ
上書,ジョウショ
ボブスレー,ボブスレー
階級,カイキュウ
中表,ナカオモテ
本城,ホンジョウ
昇任,ショウニン
終幕,シュウマク
凶荒,キョウコウ
氷面,ヒョウメン
入門,ニュウモン
後宮,コウキュウ
寒中,カンチュウ
水っぱな,ミズッパナ
より好み,ヨリゴノミ
陳情,チンジョウ
言い送り,イイオクリ
スキー帽,スキーボウ
助数詞,ジョスウシ
中卒,チュウソツ
社章,シャショウ
フリスビー,フリスビー
お筆先,オフデサキ
銃声,ジュウセイ
別世界,ベッセカイ
卑金属,ヒキンゾク
アベレージ,アベレージ
未完成,ミカンセイ
席順,セキジュン
活火山,カッカザン
近業,キンギョウ
外出,ガイシュツ
常勤,ジョウキン
小党,ショウトウ
願い下げ,ネガイサゲ
春寒,シュンカン
絨毯・絨緞,ジュウタン
圧勝,アッショウ
腹違い,ハラチガイ
老若,ロウジャク
立ち上がり,タチアガリ
ビューラー,ビューラー
荷扱い,ニアツカイ
元どおり,モトドオリ
球界,キュウカイ
消去,ショウキョ
頭越し,アタマゴシ
男前,オトコマエ
縦覧,ジュウラン
分極,ブンキョク
かしわもち,カシワモチ
なまずひげ,ナマズヒゲ
競い狩り,キソイガリ
炎上,エンジョウ
昇進,ショウシン
定収,テイシュウ
両面,リョウメン
免状,メンジョウ
旬間,ジュンカン
城外,ジョウガイ
開票,カイヒョウ
使い方,ツカイカタ
親子どん,オヤコドン
剛強,ゴウキョウ
ボール箱,ボールバコ
手柄顔,テガラガオ
ノイローゼ,ノイローゼ
はまり役,ハマリヤク
事業部,ジギョウブ
転調,テンチョウ
重圧,ジュウアツ
半子音,ハンシイン
面変わり,オモガワリ
下り線,クダリセン
若盛り,ワカザカリ
修好,シュウコウ
韻脚,インキャク
調製,チョウセイ
単葉機,タンヨウキ
戻り梅雨,モドリヅユ
輸精管,ユセイカン
はんみょう,ハンミョウ
水力,スイリョク
析出,セキシュツ
校了,コウリョウ
臨終,リンジュウ
印刷機,インサツキ
譲り合い,ユズリアイ
押さえ込み,オサエコミ
あり地獄,アリジゴク
磁鉄鉱,ジテッコウ
当直,トウチョク
前徴,ゼンチョウ
本領,ホンリョウ
服従,フクジュウ
ともえ投げ,トモエナゲ
繰り合わせ,クリアワセ
貴金属,キキンゾク
水入らず,ミズイラズ
軽傷,ケイショウ
棒状,ボウジョウ
出欠,シュッケツ
世間並み,セケンナミ
コラーゲン,コラーゲン
習い事,ナライゴト
ぶら下がり,ブラサガリ
金力,キンリョク
駐日,チュウニチ
身ごしらえ,ミゴシラエ
裂傷,レッショウ
物件費,ブッケンヒ
チョーカー,チョーカー
主筋,シュウスジ
巡礼,ジュンレイ
知らん顔,シランカオ
領空,リョウクウ
けちん坊,ケチンボウ
Ｕターン,ユーターン
初氷,ハツゴオリ
差し支え,サシツカエ
成熟,セイジュク
発色,ハッショク
ハイライト,ハイライト
ランニング,ランニング
口述,コウジュツ
虜囚,リョシュウ
決死隊,ケッシタイ
恨み言,ウラミゴト
推力,スイリョク
恩返し,オンガエシ
恩返し,オンガエシ
駅長,エキチョウ
右翼手,ウヨクシュ
詳細,ショウサイ
助け合い,タスケアイ
山崩れ,ヤマクズレ
心証,シンショウ
奥州,オウシュウ
こちら側,コチラガワ
長音,チョウオン
傷心,ショウシン
木炭画,モクタンガ
球拾い,タマヒロイ
粗利益,アラリエキ
ハイテンポ,ハイテンポ
縮み織り,チヂミオリ
前処理,マエショリ
物心,モノゴコロ
地方債,チホウサイ
出札,シュッサツ
好色,コウショク
胸腺,キョウセン
オクターブ,オクターブ
習練,シュウレン
勅撰,チョクセン
廃業,ハイギョウ
羽交い絞め,ハガイジメ
越境,エッキョウ
巡航,ジュンコウ
役力士,ヤクリキシ
首長,シュチョウ
季節風,キセツフウ
若武者,ワカムシャ
不凍港,フトウコウ
客分,キャクブン
教導,キョウドウ
寒流,カンリュウ
戦中,センチュウ
直通,チョクツウ
家政学,カセイガク
需給,ジュキュウ
ほおかぶり,ホオカブリ
こどもの日,コドモノヒ
兼職,ケンショク
聖廟,セイビョウ
原腸,ゲンチョウ
浅緑,アサミドリ
小満,ショウマン
熟練,ジュクレン
活況,カッキョウ
下心,シタゴコロ
主客,シュキャク
楽勝,ラクショウ
必中,ヒッチュウ
中括弧,ナカカッコ
旧観,キュウカン
非戦論,ヒセンロン
救済,キュウサイ
入園,ニュウエン
桜もち,サクラモチ
義勇軍,ギユウグン
法律家,ホウリツカ
ターミナル,ターミナル
レイアウト,レイアウト
ボーア人,ボーアジン
内かぶと,ウチカブト
形式美,ケイシキビ
会場,カイジョウ
行き帰り,イキカエリ
異民族,イミンゾク
組み合わせ,クミアワセ
一周,イッシュウ
村長,ソンチョウ
職名,ショクメイ
掘り返し,ホリカエシ
土産物,ミヤゲモノ
紳士録,シンシロク
泣き落とし,ナキオトシ
置き手紙,オキテガミ
宗匠,ソウショウ
火山帯,カザンタイ
十月,ジュウガツ
限局,ゲンキョク
甘え泣き,アマエナキ
集録,シュウロク
プレミアム,プレミアム
袋縫い,フクロヌイ
ごくつぶし,ゴクツブシ
やりがんな,ヤリガンナ
大内裏,ダイダイリ
光明,コウミョウ
舟運,シュウウン
上院,ジョウイン
猫目石,ネコメイシ
木びき唄,コビキウタ
末娘,スエムスメ
蒸しタオル,ムシタオル
性病,セイビョウ
金縛り,カナシバリ
ボタン穴,ボタンアナ
ズボン下,ズボンシタ
勢ぞろい,セイゾロイ
長官,チョウカン
生臭み,ナマグサミ
単純,タンジュン
歌合,ウタアワセ
御用邸,ゴヨウテイ
出廷,シュッテイ
町医者,マチイシャ
ツーリング,ツーリング
太鼓持ち,タイコモチ
南朝,ナンチョウ
色違い,イロチガイ
色女,イロオンナ
情欲,ジョウヨク
断腸,ダンチョウ
初節句,ハツゼック
高笑い,タカワライ
勧業,カンギョウ
恥ずかしさ,ハズカシサ
すき間風,スキマカゼ
調節,チョウセツ
リクエスト,リクエスト
汗まみれ,アセマミレ
充員,ジュウイン
入国,ニュウコク
おにやんま,オニヤンマ
参上,サンジョウ
卒業,ソツギョウ
媒酌,バイシャク
願い事,ネガイゴト
下げ渋り,サゲシブリ
知識人,チシキジン
出頭,シュットウ
雪遊び,ユキアソビ
やみ相場,ヤミソウバ
美容液,ビヨウエキ
同臭,ドウシュウ
顔形,カオカタチ
金隠し,キンカクシ
染織,センショク
バインダー,バインダー
受給,ジュキュウ
祭場,サイジョウ
牛酪,ギュウラク
禁猟,キンリョウ
常数,ジョウスウ
強敵,キョウテキ
バッテリー,バッテリー
ｐＨ,ピーエイチ
病弊,ビョウヘイ
敗着,ハイチャク
流血,リュウケツ
エピローグ,エピローグ
坊ちゃん,ボッチャン
講談師,コウダンシ
作り物,ツクリモノ
鹵獲品,ロカクヒン
無駄話,ムダバナシ
無駄遣い,ムダヅカイ
極め付き,キワメツキ
掘り起こし,ホリオコシ
モリエール,モリエール
フィン人,フィンジン
引き離し,ヒキハナシ
一つまみ,ヒトツマミ
都会風,トカイフウ
上掲,ジョウケイ
平準,ヘイジュン
進上,シンジョウ
マンホール,マンホール
弓道,キュウドウ
茶所,チャドコロ
払い下げ,ハライサゲ
評決,ヒョウケツ
甲虫,コウチュウ
三業,サンギョウ
線描,センビョウ
向かい風,ムカイカゼ
初年度,ショネンド
団長,ダンチョウ
精進,ショウジン
取って置き,トッテオキ
人物画,ジンブツガ
女好き,オンナズキ
共感,キョウカン
投球,トウキュウ
泥流,デイリュウ
週明け,シュウアケ
そちら様,ソチラサマ
杏林,キョウリン
歯肉炎,シニクエン
常任,ジョウニン
小国,ショウコク
係留,ケイリュウ
添乗,テンジョウ
マンネリ化,マンネリカ
貨物船,カモツセン
落球,ラッキュウ
武家政治,ブケセイジ
殿中,デンチュウ
まとめ買い,マトメガイ
言い回し,イイマワシ
ざぜんそう,ザゼンソウ
中継,チュウケイ
食前,ショクゼン
恥さらし,ハジサラシ
実業,ジツギョウ
ボリューム,ボリューム
公取委,コウトリイ
新緑,シンリョク
両党,リョウトウ
籠球,ロウキュウ
縫い止まり,ヌイドマリ
正教,セイキョウ
終焉,シュウエン
褒状,ホウジョウ
共演,キョウエン
神州,シンシュウ
賃仕事,チンシゴト
被写体,ヒシャタイ
修交,シュウコウ
初節句,ハツゼック
良法,リョウホウ
辛勝,シンショウ
自衛艦,ジエイカン
絞り染め,シボリゾメ
らっきょう,ラッキョウ
失着,シッチャク
支配権,シハイケン
枯れすすき,カレススキ
昇降,ショウコウ
弱電,ジャクデン
授賞,ジュショウ
弱齢,ジャクレイ
田舎風,イナカフウ
共同,キョウドウ
楽屋落ち,ガクヤオチ
十重二十重,トエハタエ
懇情,コンジョウ
合流,ゴウリュウ
横並び,ヨコナラビ
最小,サイショウ
情感,ジョウカン
操業,ソウギョウ
新仏,シンボトケ
会議録,カイギロク
勅願,チョクガン
出来,シュッタイ
ぶち壊し,ブチコワシ
高手こて,タカテコテ
職工,ショッコウ
ぶっ続け,ブッツヅケ
活用語,カツヨウゴ
喫驚,キッキョウ
分極,ブンキョク
スカッシュ,スカッシュ
懲戒,チョウカイ
苗裔,ビョウエイ
頭痛薬,ズツウヤク
するめいか,スルメイカ
保安官,ホアンカン
写真機,シャシンキ
名代,ミョウダイ
小口切り,コグチギリ
白状,ハクジョウ
ラシャ紙,ラシャガミ
出演,シュツエン
つかわしめ,ツカワシメ
重心,ジュウシン
長逝,チョウセイ
行き所,イキドコロ
丁数,チョウスウ
誘い水,サソイミズ
守旧,シュキュウ
両性,リョウセイ
カジュアル,カジュアル
スライダー,スライダー
後略,コウリャク
小藩,ショウハン
花言葉,ハナコトバ
パッキング,パッキング
春日影,ハルヒカゲ
衰弱,スイジャク
合い言葉,アイコトバ
しわん坊,シワンボウ
戦場,センジョウ
金賞,キンショウ
パトロール,パトロール
炭火焼き,スミビヤキ
歩み寄り,アユミヨリ
巡察,ジュンサツ
不成績,フセイセキ
水流,スイリュウ
敵情,テキジョウ
フロンガス,フロンガス
ステークス,ステークス
搬出,ハンシュツ
終息,シュウソク
サイドカー,サイドカー
アップリケ,アップリケ
良港,リョウコウ
ちょうざめ,チョウザメ
焦がれ死に,コガレジニ
乗員,ジョウイン
口語文,コウゴブン
給源,キュウゲン
まつりぐけ,マツリグケ
牛痘,ギュウトウ
無一物,ムイチモツ
急所,キュウショ
温床,オンショウ
あめ細工,アメザイク
ちょんまげ,チョンマゲ
観光地,カンコウチ
信教,シンキョウ
思い者,オモイモノ
機動隊,キドウタイ
時間外,ジカンガイ
エチュード,エチュード
